Lx=13, Ly=13, delta=3.7, Rb=1.9, alpha=0.05, n_edge=4, delta_boundary=1.8, USE_STAR_MODULATION=False
running Lx=13, Ly=13, delta=3.7, Rb=1.9, alpha=0.05, n_edge=4, delta_boundary=1.8

Build MPO | Nsites =   169 | Nterms =      14534 | Algorithm = FastSVD | Cutoff = 1.00e-16 | Max bond dimension =    -1
 Site =    83 /   169 .. Mmpo =    59 DW = 6.92e-17 Error = 8.32e-09 NNZ =     3418 SPT = 0.0181 Tsvd = 0.002 T = 0.045
 Site =    84 /   169 .. Mmpo =    59 DW = 4.84e-17 Error = 6.96e-09 NNZ =     3405 SPT = 0.0218 Tsvd = 0.001 T = 0.044
 Site =    85 /   169 .. Mmpo =    59 DW = 5.59e-17 Error = 7.48e-09 NNZ =     3415 SPT = 0.0190 Tsvd = 0.001 T = 0.045
 Site =    86 /   169 .. Mmpo =    59 DW = 7.89e-17 Error = 8.88e-09 NNZ =     3417 SPT = 0.0184 Tsvd = 0.001 T = 0.043
 Site =    87 /   169 .. Mmpo =    59 DW = 6.12e-17 Error = 7.82e-09 NNZ =     3418 SPT = 0.0181 Tsvd = 0.001 T = 0.043
 Site =    88 /   169 .. Mmpo =    58 DW = 9.89e-17 Error = 9.94e-09 NNZ =     3359 SPT = 0.0184 Tsvd = 0.001 T = 0.042
 Site =    89 /   169 .. Mmpo =    59 DW = 1.10e-25 Error = 1.23e-12 NNZ =     3361 SPT = 0.0178 Tsvd = 0.001 T = 0.042
 Site =    90 /   169 .. Mmpo =    59 DW = 4.61e-17 Error = 6.79e-09 NNZ =     3420 SPT = 0.0175 Tsvd = 0.001 T = 0.041
 Site =    91 /   169 .. Mmpo =    59 DW = 4.36e-18 Error = 2.09e-09 NNZ =     3420 SPT = 0.0175 Tsvd = 0.001 T = 0.041
 Site =    92 /   169 .. Mmpo =    58 DW = 9.46e-17 Error = 9.73e-09 NNZ =     3360 SPT = 0.0181 Tsvd = 0.001 T = 0.041
 Site =    93 /   169 .. Mmpo =    58 DW = 7.82e-17 Error = 8.84e-09 NNZ =     3305 SPT = 0.0175 Tsvd = 0.001 T = 0.040
 Site =    94 /   169 .. Mmpo =    58 DW = 6.23e-17 Error = 7.89e-09 NNZ =     3303 SPT = 0.0181 Tsvd = 0.001 T = 0.040
 Site =    95 /   169 .. Mmpo =    58 DW = 3.89e-17 Error = 6.24e-09 NNZ =     3304 SPT = 0.0178 Tsvd = 0.001 T = 0.039
 Site =    96 /   169 .. Mmpo =    58 DW = 6.56e-17 Error = 8.10e-09 NNZ =     3304 SPT = 0.0178 Tsvd = 0.001 T = 0.039
 Site =    97 /   169 .. Mmpo =    58 DW = 3.52e-17 Error = 5.93e-09 NNZ =     3303 SPT = 0.0181 Tsvd = 0.001 T = 0.038
 Site =    98 /   169 .. Mmpo =    58 DW = 4.14e-17 Error = 6.43e-09 NNZ =     3297 SPT = 0.0199 Tsvd = 0.001 T = 0.037
 Site =    99 /   169 .. Mmpo =    58 DW = 5.46e-17 Error = 7.39e-09 NNZ =     3295 SPT = 0.0205 Tsvd = 0.001 T = 0.037
 Site =   100 /   169 .. Mmpo =    58 DW = 5.42e-18 Error = 2.33e-09 NNZ =     3302 SPT = 0.0184 Tsvd = 0.001 T = 0.037
 Site =   101 /   169 .. Mmpo =    57 DW = 4.88e-17 Error = 6.99e-09 NNZ =     3246 SPT = 0.0181 Tsvd = 0.001 T = 0.036
 Site =   102 /   169 .. Mmpo =    57 DW = 3.65e-17 Error = 6.04e-09 NNZ =     3190 SPT = 0.0182 Tsvd = 0.001 T = 0.035
 Site =   103 /   169 .. Mmpo =    56 DW = 8.70e-18 Error = 2.95e-09 NNZ =     3133 SPT = 0.0185 Tsvd = 0.001 T = 0.034
 Site =   104 /   169 .. Mmpo =    56 DW = 5.74e-18 Error = 2.40e-09 NNZ =     3079 SPT = 0.0182 Tsvd = 0.001 T = 0.034
 Site =   105 /   169 .. Mmpo =    55 DW = 1.19e-16 Error = 1.09e-08 NNZ =     3022 SPT = 0.0188 Tsvd = 0.001 T = 0.033
 Site =   106 /   169 .. Mmpo =    55 DW = 3.88e-18 Error = 1.97e-09 NNZ =     2969 SPT = 0.0185 Tsvd = 0.001 T = 0.032
 Site =   107 /   169 .. Mmpo =    55 DW = 7.75e-17 Error = 8.80e-09 NNZ =     2967 SPT = 0.0192 Tsvd = 0.001 T = 0.032
 Site =   108 /   169 .. Mmpo =    54 DW = 4.78e-17 Error = 6.91e-09 NNZ =     2913 SPT = 0.0192 Tsvd = 0.001 T = 0.031
 Site =   109 /   169 .. Mmpo =    54 DW = 8.34e-17 Error = 9.13e-09 NNZ =     2860 SPT = 0.0192 Tsvd = 0.001 T = 0.031
 Site =   110 /   169 .. Mmpo =    54 DW = 2.20e-17 Error = 4.69e-09 NNZ =     2850 SPT = 0.0226 Tsvd = 0.001 T = 0.030
 Site =   111 /   169 .. Mmpo =    54 DW = 7.54e-18 Error = 2.75e-09 NNZ =     2859 SPT = 0.0195 Tsvd = 0.001 T = 0.030
 Site =   112 /   169 .. Mmpo =    53 DW = 4.67e-17 Error = 6.83e-09 NNZ =     2806 SPT = 0.0196 Tsvd = 0.001 T = 0.029
 Site =   113 /   169 .. Mmpo =    53 DW = 2.72e-18 Error = 1.65e-09 NNZ =     2754 SPT = 0.0196 Tsvd = 0.001 T = 0.028
 Site =   114 /   169 .. Mmpo =    52 DW = 7.12e-17 Error = 8.44e-09 NNZ =     2702 SPT = 0.0196 Tsvd = 0.001 T = 0.028
 Site =   115 /   169 .. Mmpo =    51 DW = 8.63e-18 Error = 2.94e-09 NNZ =     2600 SPT = 0.0196 Tsvd = 0.001 T = 0.027
 Site =   116 /   169 .. Mmpo =    50 DW = 1.67e-17 Error = 4.09e-09 NNZ =     2498 SPT = 0.0204 Tsvd = 0.001 T = 0.025
 Site =   117 /   169 .. Mmpo =    50 DW = 2.93e-17 Error = 5.41e-09 NNZ =     2450 SPT = 0.0200 Tsvd = 0.001 T = 0.025
 Site =   118 /   169 .. Mmpo =    50 DW = 3.58e-20 Error = 1.89e-10 NNZ =     2448 SPT = 0.0208 Tsvd = 0.001 T = 0.025
 Site =   119 /   169 .. Mmpo =    49 DW = 1.24e-17 Error = 3.52e-09 NNZ =     2399 SPT = 0.0208 Tsvd = 0.001 T = 0.024
 Site =   120 /   169 .. Mmpo =    48 DW = 4.42e-18 Error = 2.10e-09 NNZ =     2302 SPT = 0.0213 Tsvd = 0.001 T = 0.023
 Site =   121 /   169 .. Mmpo =    47 DW = 4.43e-17 Error = 6.65e-09 NNZ =     2207 SPT = 0.0217 Tsvd = 0.001 T = 0.022
 Site =   122 /   169 .. Mmpo =    47 DW = 6.13e-20 Error = 2.48e-10 NNZ =     2161 SPT = 0.0217 Tsvd = 0.001 T = 0.022
 Site =   123 /   169 .. Mmpo =    46 DW = 2.00e-17 Error = 4.47e-09 NNZ =     2114 SPT = 0.0222 Tsvd = 0.001 T = 0.021
 Site =   124 /   169 .. Mmpo =    46 DW = 2.30e-39 Error = 5.60e-13 NNZ =     2069 SPT = 0.0222 Tsvd = 0.001 T = 0.020
 Site =   125 /   169 .. Mmpo =    45 DW = 5.06e-38 Error = 7.67e-13 NNZ =     2023 SPT = 0.0227 Tsvd = 0.001 T = 0.020
 Site =   126 /   169 .. Mmpo =    44 DW = 2.92e-39 Error = 3.97e-13 NNZ =     1933 SPT = 0.0237 Tsvd = 0.001 T = 0.019
 Site =   127 /   169 .. Mmpo =    43 DW = 1.49e-38 Error = 3.38e-13 NNZ =     1849 SPT = 0.0227 Tsvd = 0.001 T = 0.018
 Site =   128 /   169 .. Mmpo =    42 DW = 9.38e-40 Error = 3.02e-13 NNZ =     1763 SPT = 0.0238 Tsvd = 0.001 T = 0.017
 Site =   129 /   169 .. Mmpo =    41 DW = 8.19e-39 Error = 1.02e-12 NNZ =     1680 SPT = 0.0244 Tsvd = 0.001 T = 0.016
 Site =   130 /   169 .. Mmpo =    40 DW = 1.81e-38 Error = 7.20e-12 NNZ =     1600 SPT = 0.0244 Tsvd = 0.000 T = 0.016
 Site =   131 /   169 .. Mmpo =    39 DW = 1.70e-40 Error = 7.55e-12 NNZ =     1521 SPT = 0.0250 Tsvd = 0.000 T = 0.016
 Site =   132 /   169 .. Mmpo =    38 DW = 2.08e-39 Error = 4.69e-13 NNZ =     1444 SPT = 0.0256 Tsvd = 0.000 T = 0.014
